lat,8.5,8.5,8.5,8.5
lon,73.5,76.5,77.5,78.5
2023-12-27,33.43943405151367,31.515966415405277,32.621761322021484,31.93843650817871
2023-12-28,33.354618072509766,31.0987548828125,32.129154205322266,31.41775321960449
2023-12-29,33.57106018066406,30.9300479888916,32.14373016357422,31.287458419799805
2023-12-30,32.74991607666016,31.025712966918945,31.897165298461918,31.46586799621582
2023-12-31,33.28253936767578,31.41779136657715,32.296897888183594,31.91706657409668
